Date,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30
1995-04-30,6.2464,6.4975,6.6398,6.728,6.7925,6.8493,6.9059,6.9651,7.027,7.0906,7.1543,7.2164,7.2757,7.3307,7.3807,7.4248,7.4627,7.494,7.5186,7.5366,7.5479,7.5529,7.5518,7.5447,7.5321,7.5143,7.4915,7.4642,7.4326,7.3971
1995-03-31,6.4083,6.6998,6.8403,6.9247,6.9906,7.0512,7.1099,7.1664,7.2198,7.2693,7.3146,7.3555,7.3923,7.4252,7.4546,7.481,7.5046,7.5258,7.5449,7.5622,7.5779,7.5922,7.6053,7.6173,7.6284,7.6386,7.6481,7.6569,7.665,7.6727
1995-02-28,6.3772,6.6846,6.8329,6.9209,6.9888,7.0512,7.1117,7.1705,7.2266,7.279,7.3273,7.3712,7.4109,7.4466,7.4786,7.5074,7.5332,7.5565,7.5775,7.5966,7.6139,7.6297,7.6441,7.6574,7.6696,7.6809,7.6913,7.701,7.7101,7.7185
1995-01-31,6.7851,7.1627,7.3169,7.3936,7.4404,7.4745,7.5029,7.5281,7.5515,7.5736,7.5944,7.6141,7.6327,7.6502,7.6667,7.6821,7.6965,7.71,7.7226,7.7343,7.7453,7.7555,7.765,7.7739,7.7823,7.79,7.7973,7.8041,7.8105,7.8166
1994-12-31,7.2524,7.563,7.6626,7.7117,7.7418,7.7628,7.7788,7.7917,7.8024,7.8116,7.8196,7.8266,7.8329,7.8384,7.8434,7.8479,7.852,7.8557,7.859,7.8621,7.8649,7.8675,7.8698,7.872,7.874,7.8759,7.8776,7.8793,7.8808,7.8822
1994-11-30,6.8063,7.3168,7.5118,7.6135,7.6791,7.7272,7.7654,7.7974,7.8252,7.8499,7.8725,7.8933,7.9128,7.9311,7.9486,7.9652,7.9812,7.9967,8.0116,8.026,8.04,8.0536,8.0669,8.0799,8.0925,8.1049,8.117,8.1289,8.1405,8.1518
1994-10-31,6.1229,6.7239,7.0476,7.2555,7.4065,7.5245,7.6211,7.7023,7.7717,7.8317,7.8837,7.9291,7.9686,8.003,8.0329,8.0589,8.0812,8.1003,8.1165,8.13,8.1412,8.1503,8.1575,8.1628,8.1667,8.169,8.1701,8.1701,8.1689,8.1669
1994-09-30,5.9109,6.5119,6.8535,7.0648,7.2124,7.3295,7.4318,7.5259,7.6139,7.6961,7.7719,7.8408,7.902,7.9553,8.0005,8.0375,8.0667,8.0881,8.1023,8.1095,8.1103,8.1051,8.0942,8.0783,8.0576,8.0327,8.0039,7.9717,7.9363,7.898
1994-08-31,5.4956,6.0552,6.371,6.5849,6.7492,6.8843,6.9998,7.1005,7.1895,7.2685,7.3392,7.4024,7.4589,7.5096,7.5548,7.5951,7.631,7.6627,7.6907,7.7152,7.7366,7.755,7.7707,7.7839,7.7948,7.8036,7.8105,7.8155,7.819,7.8209
1994-07-31,5.3881,5.9389,6.257,6.4856,6.6669,6.8171,6.9442,7.0525,7.1452,7.2246,7.2922,7.3496,7.398,7.4383,7.4714,7.4982,7.5193,7.5353,7.5469,7.5544,7.5584,7.5593,7.5573,7.5529,7.5463,7.5378,7.5277,7.516,7.5032,7.4892
1994-06-30,5.4795,6.1078,6.4622,6.7155,6.9153,7.0798,7.2179,7.3346,7.4334,7.517,7.5874,7.6462,7.6949,7.7346,7.7663,7.7911,7.8097,7.8228,7.831,7.835,7.8353,7.8323,7.8264,7.818,7.8074,7.7949,7.7807,7.7652,7.7485,7.7309
1994-05-31,5.3138,5.9619,6.3242,6.5534,6.7214,6.8607,6.9848,7.0987,7.2036,7.2994,7.3857,7.462,7.5284,7.5847,7.6314,7.6687,7.6971,7.7173,7.7298,7.7351,7.7339,7.7268,7.7142,7.6966,7.6747,7.6487,7.6192,7.5866,7.5512,7.5134
1994-04-30,5.0321,5.7234,6.1292,6.404,6.6093,6.772,6.9056,7.0175,7.1123,7.1931,7.2621,7.321,7.371,7.4134,7.449,7.4785,7.5028,7.5222,7.5375,7.549,7.5572,7.5623,7.5648,7.565,7.5631,7.5593,7.5539,7.5471,7.539,7.5298
1994-03-31,4.5522,5.2079,5.6556,5.9969,6.2655,6.4781,6.6469,6.7818,6.8907,6.9796,7.0532,7.1149,7.1673,7.2122,7.2512,7.2854,7.3155,7.3423,7.3663,7.3879,7.4074,7.4251,7.4413,7.4562,7.4698,7.4825,7.4941,7.505,7.5151,7.5245
1994-02-28,4.0995,4.6497,5.0455,5.356,5.6122,5.8285,6.0128,6.1705,6.3056,6.4215,6.5212,6.6074,6.6822,6.7473,6.8045,6.855,6.8997,6.9396,6.9754,7.0077,7.0369,7.0635,7.0877,7.11,7.1305,7.1494,7.1669,7.1832,7.1983,7.2124
1994-01-31,3.5657,4.0662,4.4546,4.7665,5.0243,5.2422,5.4297,5.593,5.7365,5.8634,5.9761,6.0765,6.1664,6.247,6.3194,6.3847,6.4436,6.4971,6.5456,6.5898,6.6302,6.6671,6.7011,6.7324,6.7612,6.7879,6.8127,6.8358,6.8573,6.8773
1993-12-31,3.6834,4.2071,4.6124,4.9385,5.2084,5.4362,5.6311,5.7994,5.9456,6.0732,6.185,6.2832,6.3699,6.4467,6.5148,6.5756,6.63,6.6789,6.723,6.763,6.7993,6.8324,6.8627,6.8905,6.9162,6.9398,6.9618,6.9822,7.0012,7.0189
1993-11-30,3.6706,4.1769,4.5825,4.9141,5.1894,5.421,5.6175,5.7857,5.9306,6.056,6.1653,6.2608,6.3448,6.4189,6.4846,6.5432,6.5956,6.6426,6.685,6.7234,6.7583,6.7901,6.8193,6.8461,6.8707,6.8935,6.9146,6.9342,6.9525,6.9696
1993-10-31,3.537,3.9641,4.3161,4.6115,4.863,5.0798,5.2682,5.4332,5.5786,5.7072,5.8215,5.9233,6.0144,6.096,6.1694,6.2356,6.2955,6.3497,6.3991,6.4441,6.4852,6.5229,6.5575,6.5895,6.619,6.6463,6.6716,6.6952,6.7172,6.7378
1993-09-30,3.4451,3.8874,4.2504,4.5536,4.8108,5.032,5.2247,5.3943,5.5447,5.6792,5.8,5.9091,6.0081,6.0981,6.1801,6.2552,6.3239,6.387,6.4451,6.4986,6.548,6.5937,6.636,6.6753,6.7118,6.7458,6.7775,6.8071,6.8349,6.8608
1993-08-31,3.4463,3.8468,4.2063,4.524,4.802,5.0439,5.2538,5.4356,5.5932,5.7302,5.8494,5.9537,6.0452,6.1258,6.1971,6.2605,6.3172,6.3679,6.4137,6.455,6.4926,6.5269,6.5582,6.587,6.6135,6.6379,6.6606,6.6817,6.7013,6.7196
1993-07-31,3.6006,4.1154,4.5364,4.8834,5.172,5.4139,5.6184,5.7926,5.9423,6.0717,6.1845,6.2834,6.3706,6.4481,6.5172,6.5791,6.6349,6.6854,6.7312,6.773,6.8112,6.8463,6.8786,6.9084,6.9359,6.9615,6.9852,7.0074,7.0281,7.0474
1993-06-30,3.5494,4.0234,4.4287,4.777,5.0776,5.3382,5.5651,5.7634,5.9375,6.0909,6.2266,6.3471,6.4544,6.5504,6.6365,6.7141,6.7841,6.8476,6.9054,6.958,7.0061,7.0503,7.0909,7.1283,7.163,7.195,7.2249,7.2526,7.2785,7.3027
1993-05-31,3.6388,4.2039,4.6737,5.0673,5.3994,5.6817,5.923,6.1305,6.3098,6.4656,6.6017,6.721,6.8262,6.9194,7.0022,7.0761,7.1424,7.2021,7.2561,7.305,7.3496,7.3903,7.4276,7.4619,7.4935,7.5227,7.5499,7.5751,7.5985,7.6205
1993-04-30,3.3002,3.7927,4.3073,4.7812,5.1932,5.5416,5.8327,6.0749,6.2768,6.446,6.5887,6.71,6.814,6.9039,6.9822,7.051,7.1118,7.1659,7.2144,7.258,7.2975,7.3334,7.3662,7.3963,7.424,7.4495,7.4732,7.4951,7.5156,7.5347
1993-03-31,3.4142,3.9615,4.4798,4.9391,5.3328,5.6645,5.942,6.1737,6.3678,6.531,6.6693,6.7872,6.8885,6.9764,7.053,7.1204,7.18,7.2331,7.2806,7.3235,7.3623,7.3976,7.4298,7.4593,7.4865,7.5116,7.5348,7.5564,7.5765,7.5952
1993-02-28,3.3811,3.9242,4.4457,4.9088,5.3046,5.6365,5.9128,6.1424,6.3338,6.4942,6.6296,6.7448,6.8437,6.9292,7.0037,7.0692,7.1271,7.1786,7.2248,7.2664,7.304,7.3382,7.3695,7.3981,7.4245,7.4488,7.4714,7.4923,7.5118,7.5299
1993-01-31,3.5368,4.1924,4.7725,5.2618,5.6649,5.994,6.2622,6.4816,6.6622,6.8122,6.938,7.0445,7.1355,7.214,7.2824,7.3423,7.3953,7.4424,7.4846,7.5226,7.557,7.5882,7.6168,7.6429,7.667,7.6892,7.7098,7.7289,7.7467,7.7633
1992-12-31,3.7304,4.5052,5.1804,5.7107,6.1137,6.4189,6.6524,6.8342,6.9783,7.0947,7.1905,7.2705,7.3383,7.3964,7.4468,7.4909,7.5298,7.5644,7.5954,7.6232,7.6484,7.6714,7.6923,7.7115,7.7291,7.7454,7.7605,7.7745,7.7875,7.7997
1992-11-30,4.0138,4.8343,5.4837,5.982,6.3612,6.6514,6.8759,7.0523,7.1933,7.3078,7.4022,7.4814,7.5485,7.6061,7.656,7.6998,7.7384,7.7727,7.8034,7.831,7.856,7.8788,7.8995,7.9186,7.9361,7.9522,7.9672,7.9811,7.994,8.0061
1992-10-31,3.7228,4.4577,5.0931,5.6186,6.0448,6.388,6.6647,6.889,7.0725,7.2241,7.3507,7.4575,7.5486,7.6271,7.6954,7.7552,7.8081,7.8551,7.8971,7.935,7.9693,8.0004,8.0289,8.055,8.079,8.1011,8.1216,8.1407,8.1584,8.175
1992-09-30,3.2185,3.8673,4.4476,4.965,5.4243,5.8303,6.1875,6.4997,6.7709,7.0045,7.2039,7.3721,7.5119,7.626,7.7168,7.7866,7.8375,7.8714,7.8901,7.8953,7.8885,7.8711,7.8445,7.8099,7.7683,7.7207,7.6682,7.6116,7.5515,7.4889
1992-08-31,3.5635,4.2091,4.7805,5.2843,5.7263,6.1122,6.4472,6.7358,6.9826,7.1916,7.3665,7.5108,7.6276,7.7199,7.7904,7.8414,7.8754,7.8942,7.9,7.8943,7.8789,7.8551,7.8243,7.7876,7.7462,7.7011,7.6531,7.6031,7.5517,7.4998
1992-07-31,3.7418,4.4285,5.0116,5.5044,5.919,6.2659,6.5547,6.7935,6.9898,7.15,7.2798,7.3841,7.4674,7.5334,7.5854,7.6264,7.6588,7.6847,7.706,7.7243,7.7408,7.7567,7.773,7.7903,7.8093,7.8306,7.8544,7.8811,7.911,7.9441
1992-06-30,4.1684,4.8597,5.4456,5.9401,6.3553,6.7021,6.99,7.2273,7.4213,7.5786,7.7048,7.8047,7.8827,7.9425,7.9873,8.02,8.043,8.0583,8.0678,8.0729,8.0749,8.0749,8.0739,8.0725,8.0714,8.0711,8.072,8.0744,8.0786,8.0847
1992-05-31,4.3456,5.1487,5.7815,6.2776,6.6647,6.9653,7.1977,7.3766,7.514,7.6194,7.7005,7.7634,7.8128,7.8526,7.8857,7.9142,7.94,7.9643,7.9879,8.0117,8.036,8.0611,8.0872,8.1143,8.1424,8.1716,8.2016,8.2324,8.2639,8.2959
1992-04-30,4.4876,5.3897,6.0771,6.5971,6.9874,7.278,7.4926,7.6499,7.7647,7.8484,7.9099,7.9559,7.9916,8.0208,8.0464,8.0705,8.0944,8.1193,8.1456,8.1737,8.2038,8.2358,8.2698,8.3055,8.3426,8.3811,8.4206,8.461,8.5019,8.5433
1992-03-31,4.7632,5.6244,6.2605,6.7265,7.0651,7.309,7.4835,7.6077,7.6961,7.7596,7.8062,7.8418,7.8708,7.8961,7.9198,7.9434,7.9678,7.9933,8.0203,8.0489,8.0789,8.1101,8.1425,8.1757,8.2096,8.244,8.2785,8.3131,8.3475,8.3816
1992-02-29,4.5073,5.2683,5.8719,6.3475,6.7196,7.0085,7.2309,7.4007,7.5291,7.6253,7.6969,7.75,7.7893,7.8189,7.8417,7.8603,7.8764,7.8915,7.9066,7.9226,7.9399,7.959,7.98,8.0029,8.028,8.055,8.0839,8.1145,8.1467,8.1803
1992-01-31,4.4268,5.1582,5.7552,6.24,6.6311,6.9445,7.1936,7.3898,7.5428,7.6606,7.7501,7.817,7.866,7.9011,7.9255,7.942,7.9526,7.9593,7.9634,7.9661,7.9683,7.9706,7.9737,7.9778,7.9833,7.9904,7.9991,8.0095,8.0216,8.0354
1991-12-31,4.2323,4.8144,5.3089,5.727,6.0788,6.3733,6.6186,6.8216,6.9886,7.1252,7.2362,7.326,7.3983,7.4565,7.5033,7.5414,7.5728,7.5995,7.623,7.6448,7.666,7.6876,7.7103,7.735,7.762,7.7919,7.825,7.8615,7.9017,7.9455
1991-11-30,4.8418,5.3943,5.8738,6.2881,6.6443,6.9487,7.2073,7.4254,7.6076,7.7583,7.8814,7.9803,8.0583,8.118,8.1622,8.193,8.2124,8.2223,8.2244,8.22,8.2104,8.1968,8.1801,8.1612,8.141,8.12,8.0989,8.0782,8.0582,8.0394
1991-10-31,5.2173,5.7006,6.12,6.4828,6.7951,7.0626,7.2903,7.4827,7.6439,7.7774,7.8864,7.9738,8.0422,8.0938,8.1307,8.1547,8.1673,8.17,8.1642,8.1508,8.131,8.1056,8.0754,8.0411,8.0033,7.9625,7.9194,7.8742,7.8273,7.7791
1991-09-30,5.5314,5.9952,6.3804,6.6993,6.9627,7.1793,7.3568,7.5014,7.6186,7.7129,7.788,7.8472,7.8932,7.9281,7.9539,7.972,7.9839,7.9906,7.9929,7.9917,7.9876,7.981,7.9723,7.962,7.9502,7.9373,7.9233,7.9085,7.8929,7.8766
1991-08-31,5.7976,6.2962,6.7071,7.0442,7.3192,7.542,7.7211,7.8636,7.9755,8.0619,8.127,8.1746,8.2076,8.2286,8.2397,8.2428,8.2392,8.2303,8.217,8.2003,8.1808,8.1591,8.1357,8.111,8.0853,8.0588,8.0317,8.0043,7.9766,7.9488
1991-07-31,6.2077,6.7541,7.1694,7.4852,7.7257,7.909,8.0491,8.1562,8.2383,8.3012,8.3493,8.3859,8.4134,8.4338,8.4483,8.4579,8.4634,8.4653,8.4641,8.46,8.4534,8.4444,8.4331,8.4198,8.4045,8.3873,8.3684,8.3478,8.3255,8.3019
1991-06-30,6.3303,6.9265,7.3366,7.6358,7.8631,8.0397,8.1786,8.288,8.3737,8.4401,8.4905,8.5275,8.5534,8.5699,8.5785,8.5805,8.5771,8.5691,8.5573,8.5424,8.525,8.5055,8.4845,8.4622,8.439,8.4152,8.3908,8.3663,8.3416,8.3169
1991-05-31,6.2288,6.7587,7.1329,7.4155,7.6375,7.8156,7.9597,8.0762,8.1701,8.2448,8.3032,8.3479,8.3807,8.4033,8.4174,8.424,8.4244,8.4194,8.4099,8.3966,8.3802,8.3611,8.3399,8.3169,8.2926,8.2672,8.241,8.2141,8.1869,8.1595
1991-04-30,6.2454,6.7814,7.1516,7.4196,7.6224,7.7819,7.9106,8.0162,8.1031,8.1745,8.2323,8.278,8.3129,8.3379,8.354,8.3621,8.3629,8.3572,8.3458,8.3292,8.308,8.2829,8.2543,8.2226,8.1884,8.152,8.1138,8.074,8.033,7.9911
1991-03-31,6.425,6.9488,7.3059,7.5541,7.7317,7.8634,7.9653,8.0475,8.1161,8.1748,8.2255,8.2695,8.3071,8.3387,8.3641,8.3835,8.3967,8.4037,8.4047,8.3997,8.3889,8.3725,8.3507,8.3237,8.2918,8.2554,8.2147,8.17,8.1216,8.0698
1991-02-28,6.5403,6.9315,7.2247,7.4493,7.6257,7.7676,7.8843,7.9821,8.0649,8.1356,8.1959,8.2468,8.289,8.3231,8.3494,8.3682,8.3798,8.3844,8.3823,8.3737,8.3589,8.3383,8.3122,8.2809,8.2447,8.204,8.159,8.1102,8.0578,8.0022
1991-01-31,6.673,6.9873,7.2334,7.434,7.6021,7.7457,7.8692,7.9756,8.0665,8.1434,8.2073,8.2591,8.2998,8.33,8.3508,8.3629,8.367,8.3639,8.3544,8.339,8.3185,8.2934,8.2643,8.2316,8.1959,8.1575,8.1169,8.0745,8.0304,7.985
1990-12-31,6.9164,7.1467,7.3515,7.5328,7.6923,7.8318,7.9529,8.0569,8.1453,8.2193,8.28,8.3285,8.3659,8.393,8.4107,8.4199,8.4212,8.4154,8.4031,8.3848,8.3612,8.3327,8.2997,8.2629,8.2224,8.1787,8.1322,8.0831,8.0318,7.9784
1990-11-30,7.3225,7.4825,7.6276,7.7586,7.8762,7.9813,8.0746,8.1569,8.2287,8.2907,8.3435,8.3877,8.4237,8.4522,8.4735,8.4882,8.4967,8.4993,8.4964,8.4885,8.4759,8.4588,8.4377,8.4127,8.3842,8.3524,8.3176,8.2799,8.2397,8.1971
1990-10-31,7.4891,7.6884,7.8683,8.0299,8.1744,8.3029,8.4163,8.5157,8.6019,8.6758,8.7383,8.79,8.8317,8.864,8.8877,8.9032,8.9112,8.9122,8.9067,8.8951,8.878,8.8557,8.8286,8.7971,8.7616,8.7223,8.6796,8.6337,8.585,8.5337
1990-09-30,7.7136,7.9191,8.1007,8.2608,8.4012,8.5238,8.6301,8.7215,8.7994,8.8648,8.9187,8.9622,8.9961,9.021,9.0378,9.0471,9.0494,9.0453,9.0353,9.0199,8.9995,8.9744,8.9451,8.9119,8.8751,8.8351,8.792,8.7461,8.6978,8.6471
1990-08-31,7.8078,8.0148,8.1896,8.3363,8.463,8.5734,8.6699,8.754,8.8266,8.8887,8.941,8.9842,9.019,9.0458,9.0653,9.0779,9.084,9.0841,9.0787,9.068,9.0524,9.0323,9.008,8.9798,8.948,8.9128,8.8745,8.8333,8.7895,8.7433
1990-07-31,7.6891,7.8023,7.9024,7.99,8.0672,8.1354,8.1954,8.2479,8.2934,8.3322,8.3649,8.3917,8.413,8.4292,8.4404,8.4471,8.4494,8.4476,8.4419,8.4327,8.4201,8.4043,8.3855,8.3639,8.3396,8.313,8.284,8.2529,8.2198,8.1848
1990-06-30,7.9659,8.0944,8.1815,8.2449,8.2917,8.3259,8.3504,8.3673,8.3785,8.3853,8.3886,8.3894,8.3882,8.3856,8.3819,8.3775,8.3726,8.3674,8.362,8.3566,8.3512,8.3459,8.3407,8.3357,8.3308,8.3261,8.3216,8.3173,8.3132,8.3093
1990-05-31,8.1363,8.3009,8.4012,8.4568,8.4881,8.5058,8.5157,8.5208,8.5232,8.5239,8.5236,8.5229,8.5219,8.5207,8.5196,8.5184,8.5173,8.5163,8.5154,8.5145,8.5137,8.513,8.5123,8.5117,8.5111,8.5106,8.5101,8.5096,8.5092,8.5088
1990-04-30,8.5684,8.7799,8.8629,8.8956,8.9093,8.9156,8.919,8.921,8.9225,8.9235,8.9244,8.9251,8.9257,8.9262,8.9267,8.927,8.9274,8.9277,8.928,8.9282,8.9284,8.9286,8.9288,8.929,8.9291,8.9293,8.9294,8.9295,8.9296,8.9297
1990-03-31,8.3192,8.4778,8.542,8.5639,8.5698,8.5701,8.5687,8.567,8.5654,8.564,8.5628,8.5618,8.561,8.5602,8.5596,8.559,8.5585,8.5581,8.5577,8.5573,8.557,8.5567,8.5565,8.5562,8.556,8.5558,8.5556,8.5554,8.5553,8.5551
1990-02-28,8.0925,8.2517,8.3358,8.381,8.4082,8.4263,8.4392,8.4489,8.4564,8.4624,8.4673,8.4714,8.4748,8.4778,8.4804,8.4826,8.4846,8.4864,8.4879,8.4894,8.4907,8.4918,8.4929,8.4939,8.4948,8.4956,8.4964,8.4971,8.4977,8.4984
1990-01-31,8.0998,8.1567,8.2178,8.262,8.2924,8.3137,8.3292,8.3409,8.35,8.3573,8.3632,8.3682,8.3724,8.376,8.3791,8.3819,8.3843,8.3864,8.3883,8.39,8.3916,8.393,8.3943,8.3955,8.3966,8.3976,8.3985,8.3994,8.4002,8.401
1989-12-31,7.8239,7.7684,7.7751,7.8013,7.8299,7.855,7.8751,7.8906,7.9022,7.9107,7.9168,7.9211,7.924,7.9258,7.9268,7.9272,7.9271,7.9267,7.926,7.9252,7.9242,7.9231,7.922,7.9208,7.9197,7.9185,7.9174,7.9164,7.9154,7.9144
1989-11-30,7.6894,7.6211,7.6458,7.6893,7.7277,7.7558,7.7745,7.7862,7.7933,7.7975,7.8003,7.8026,7.8048,7.8075,7.8107,7.8147,7.8195,7.8251,7.8314,7.8385,7.8462,7.8546,7.8634,7.8728,7.8825,7.8926,7.903,7.9136,7.9244,7.9354
1989-10-31,7.8536,7.7494,7.7562,7.7853,7.8168,7.8449,7.8682,7.8864,7.8998,7.9089,7.9143,7.9164,7.9157,7.9128,7.9079,7.9015,7.8938,7.8851,7.8756,7.8655,7.8549,7.8441,7.8331,7.8219,7.8108,7.7997,7.7887,7.7778,7.7672,7.7567
1989-09-30,8.3863,8.2843,8.2628,8.2625,8.2656,8.2674,8.2667,8.2635,8.2583,8.2513,8.2431,8.234,8.2243,8.2143,8.2042,8.1942,8.1843,8.1746,8.1652,8.1562,8.1475,8.1393,8.1313,8.1238,8.1166,8.1098,8.1034,8.0973,8.0915,8.086
1989-08-31,8.2914,8.2218,8.1865,8.1781,8.1794,8.1832,8.1866,8.1885,8.1887,8.1871,8.1841,8.1798,8.1743,8.168,8.1611,8.1536,8.1458,8.1378,8.1296,8.1214,8.1132,8.105,8.097,8.0892,8.0815,8.0741,8.0668,8.0598,8.0531,8.0465
1989-07-31,7.6449,7.4532,7.4244,7.4596,7.5167,7.5788,7.6386,7.6932,7.7414,7.7831,7.8182,7.8471,7.8703,7.8882,7.9014,7.9103,7.9154,7.917,7.9155,7.9114,7.905,7.8965,7.8861,7.8743,7.8611,7.8468,7.8315,7.8155,7.7988,7.7816
1989-06-30,8.1332,7.9588,7.9246,7.9445,7.9783,8.0116,8.0395,8.0605,8.0745,8.0823,8.0844,8.0816,8.0748,8.0646,8.0516,8.0365,8.0196,8.0014,7.9822,7.9624,7.9421,7.9216,7.901,7.8806,7.8603,7.8403,7.8207,7.8014,7.7827,7.7644
1989-05-31,8.7979,8.6589,8.5981,8.5711,8.5565,8.5467,8.5384,8.5307,8.5229,8.5151,8.5072,8.4993,8.4915,8.4838,8.4762,8.4689,8.4618,8.455,8.4484,8.4422,8.4363,8.4307,8.4253,8.4203,8.4155,8.4109,8.4066,8.4026,8.3987,8.3951
1989-04-30,9.1162,9.0427,8.967,8.9313,8.919,8.916,8.9152,8.9132,8.9086,8.9012,8.891,8.8784,8.8638,8.8475,8.8299,8.8114,8.7923,8.7727,8.753,8.7333,8.7137,8.6944,8.6754,8.6568,8.6387,8.6211,8.604,8.5875,8.5715,8.5561
1989-03-31,9.6584,9.5663,9.4589,9.3813,9.3174,9.26,9.2071,9.1585,9.1141,9.0739,9.0377,9.0053,8.9762,8.9502,8.9269,8.906,8.8872,8.8703,8.855,8.8411,8.8284,8.8169,8.8063,8.7966,8.7876,8.7793,8.7716,8.7645,8.7579,8.7517
1989-02-28,9.3962,9.3649,9.3066,9.2727,9.2516,9.2338,9.2152,9.1944,9.1716,9.1471,9.1216,9.0955,9.0693,9.0435,9.0182,8.9937,8.9702,8.9476,8.9261,8.9057,8.8863,8.868,8.8507,8.8344,8.819,8.8045,8.7908,8.7779,8.7657,8.7542
1989-01-31,8.9319,8.9331,8.9078,8.8936,8.8862,8.8797,8.871,8.8593,8.8444,8.827,8.8075,8.7866,8.7648,8.7426,8.7202,8.698,8.6763,8.655,8.6345,8.6146,8.5956,8.5774,8.56,8.5435,8.5277,8.5127,8.4985,8.485,8.4722,8.46
1988-12-31,8.9648,8.9718,8.9671,8.9842,9.0037,9.0177,9.0243,9.024,9.0176,9.0064,8.9915,8.9737,8.954,8.933,8.9112,8.8891,8.867,8.845,8.8235,8.8026,8.7823,8.7628,8.744,8.7259,8.7087,8.6922,8.6765,8.6616,8.6473,8.6338
1988-11-30,8.611,8.6901,8.6987,8.7266,8.7723,8.825,8.8769,8.924,8.9646,8.9978,9.0239,9.0432,9.0562,9.0634,9.0656,9.0633,9.0571,9.0474,9.0349,9.0197,9.0025,8.9835,8.963,8.9413,8.9187,8.8953,8.8714,8.8471,8.8225,8.7978
1988-10-31,7.9655,8.0897,8.1223,8.1745,8.2532,8.3457,8.4402,8.5292,8.6085,8.6762,8.7317,8.7752,8.8074,8.829,8.841,8.8444,8.84,8.8289,8.8117,8.7894,8.7625,8.7317,8.6977,8.6608,8.6217,8.5807,8.5381,8.4944,8.4497,8.4045
1988-09-30,8.1109,8.2847,8.3533,8.4226,8.5027,8.5871,8.6691,8.7448,8.8121,8.8704,8.9196,8.96,8.9921,9.0167,9.0343,9.0456,9.0513,9.052,9.0482,9.0405,9.0293,9.0152,8.9984,8.9793,8.9584,8.9358,8.9118,8.8867,8.8606,8.8338
1988-08-31,8.2886,8.5442,8.6483,8.7329,8.8238,8.9193,9.0132,9.1005,9.1781,9.2447,9.2999,9.3438,9.377,9.4003,9.4146,9.4207,9.4196,9.4119,9.3986,9.3802,9.3575,9.331,9.3014,9.269,9.2343,9.1977,9.1596,9.1203,9.08,9.0389
1988-07-31,7.9176,8.2453,8.3927,8.5016,8.6179,8.7492,8.8896,9.0304,9.1638,9.284,9.3874,9.4719,9.5369,9.5824,9.6092,9.6182,9.6108,9.5884,9.5523,9.5039,9.4447,9.3758,9.2985,9.2139,9.1229,9.0267,8.9258,8.8213,8.7137,8.6038
1988-06-30,7.5141,7.8851,8.0526,8.1947,8.3368,8.4747,8.6022,8.7155,8.8132,8.8949,8.9615,9.0139,9.0534,9.0811,9.0983,9.1062,9.106,9.0985,9.0847,9.0654,9.0415,9.0136,8.9823,8.9481,8.9115,8.8731,8.833,8.7918,8.7496,8.7067
1988-05-31,7.6423,8.0896,8.3084,8.4868,8.6557,8.814,8.9571,9.0825,9.1893,9.2778,9.3492,9.4049,9.4462,9.4747,9.4917,9.4987,9.4969,9.4873,9.4711,9.4491,9.4221,9.391,9.3563,9.3187,9.2786,9.2366,9.1931,9.1483,9.1027,9.0564
1988-04-30,7.0981,7.5955,7.8813,8.0919,8.279,8.4582,8.6305,8.7923,8.9394,9.0687,9.1783,9.2673,9.3356,9.3839,9.4132,9.4249,9.4202,9.4007,9.3679,9.3231,9.2677,9.203,9.1302,9.0503,8.9644,8.8733,8.7779,8.679,8.5772,8.4732
1988-03-31,6.8459,7.2929,7.5727,7.807,8.0204,8.2142,8.386,8.5346,8.6599,8.7629,8.8453,8.9087,8.9551,8.9864,9.0042,9.0102,9.0058,8.9926,8.9715,8.9438,8.9105,8.8724,8.8303,8.7849,8.7367,8.6864,8.6345,8.5812,8.527,8.4723
1988-02-29,6.6361,7.0214,7.2577,7.4447,7.6181,7.7868,7.9493,8.1016,8.2398,8.361,8.4636,8.547,8.6112,8.657,8.6854,8.6975,8.6948,8.6785,8.6502,8.6109,8.562,8.5047,8.44,8.3689,8.2924,8.2112,8.1261,8.0378,7.9469,7.854
1988-01-31,6.777,7.1331,7.371,7.566,7.746,7.9182,8.0814,8.2323,8.3673,8.4841,8.5811,8.6578,8.7145,8.7519,8.7711,8.7735,8.7604,8.7332,8.6935,8.6425,8.5817,8.5122,8.4352,8.3517,8.2627,8.1691,8.0717,7.9712,7.8683,7.7634
1987-12-31,7.2328,7.6822,7.9454,8.1714,8.368,8.535,8.6738,8.787,8.8774,8.9478,9.0005,9.0381,9.0625,9.0756,9.079,9.0743,9.0626,9.0451,9.0226,8.9962,8.9665,8.9342,8.8997,8.8637,8.8264,8.7883,8.7496,8.7106,8.6715,8.6326
